,tweet,is_retweet
236,"RT @ScottTParkinson: Possibly the biggest mistake of Schumer’s career in public office.

This is not a gaffe; Schumer meant to threaten Gor…",True
237,"RT @ChristinePolon1: What do all of these states have in common? Democrat run. Vote, vote, vote Democrats OUT! Democrats do not have your b…",True
238,RT @NPR: Joe Biden may have won the most states on Super Tuesday — but Bernie Sanders captured the one with the most delegates: California.…,True
239,RT @Eugene_Scott: These exit polls suggest that many of these tweets slamming older black Americans for how they vote could have been spent…,True
240,"@mmpadellan Blue no matter who. I prefer Bernie but will vote for Biden.

tRump and the GOP is due a reckoning and… https://t.co/oNu0qbPehD",False
241,"RT @beayhen: please vote
#MORHot10 Heart Heart Girl by Maymay Entrata
@mor1019
@maymayentrata07 
#MaymayEntrata",True
242,"RT @ax5050fox: @ElieNYC @MSNBC @JoyAnnReid Really like Joy, but my vote goes to Nicolle, who adds levity to serious times.",True
243,"RT @traceyecorder: Bernie says that our incarcerated brothers and sisters should have dignity and the right to vote. 

Biden wrote the 94 C…",True
244,RT @olgaNYC1211: Americans want answers from @RonJohnsonWI July 4th Moscow trip. Why shortly after the trip did @RonJohnsonWI want to revie…,True
245,Vote for Stephanie to be on the cover of Inked Magazine https://t.co/rdfKDS6mBS,False
246,"@donwinslow How many wars did he vote for?
Tax cuts for the wealthy?
Bank bailouts?
Deregulation?

I mean come on",False
247,"RT @SteveScalise: Not a debate → Leaving a baby who survived an abortion attempt to die is murder. Not abortion.

@RepAnnWagner’s #BornAliv…",True
248,"RT @newrattler_07: Lisa, kicking in doors &amp; letting everyone know what’s up!!!! 🖤💕I vote #KillThisLove by @ygofficialblink for #BestMusicVi…",True
249,"@DMSLassie Agree for the most part, but still not going to vote Conservative.",False
250,"@BernieSanders @MuslimMarine No, Bernie, the voters who didn't vote for you are the people.  They're called ""the Democratic party"".",False
251,"RT @traceyecorder: Bernie says that our incarcerated brothers and sisters should have dignity and the right to vote. 

Biden wrote the 94 C…",True
252,"RT @ScottTParkinson: Possibly the biggest mistake of Schumer’s career in public office.

This is not a gaffe; Schumer meant to threaten Gor…",True
253,"RT @HillaryClinton: A seven-hour wait to vote is a poll tax. 

We need to restore the Voting Rights Act and stop Republican elected officia…",True
254,RT @jeffffreyi: My favorite thing about the “Warren split the progressive vote” take is that the same people say that Warren and her voters…,True
255,"RT @bocxtop: My grandpa is 84 and half blind, probably gonna be the last time he’s able to vote for a president so I was honored to help hi…",True
256,im not even american and i want to vote for bernie sanders. tf yall on,False
257,RT @josue_anguiano1: Why are older people voting for Biden!! I feel like I’m taking crazy pills here! How is it that you’ll Vote for a guy…,True
258,"RT @Jali_Cat: 💯% Democrats want 2take us back in time when everyone hated each other.

🗣Americans live in a nation where ANYONE can pick th…",True
259,"RT @AriBerman: Texas closed 750 polling places after SCOTUS gutted Voting Rights Act, more than any other state

72% of closures came in 50…",True
260,RT @HarveyStaub1: Nobody’s called you any names. Playing the victim is getting old. You have zero credibility. Zero capability. Zero trustw…,True
261,@olivier_patti @mommamia1217 @morethanmySLE Thanks 🙏. All is well for now I am sure everyone will breathe a giant s… https://t.co/v0oyeIu8DM,False
262,"RT @USAahgases: Don’t forget to vote for BAMBAM 

#GOT7 @Got7official https://t.co/K9IKZKTAmC",True
263,"RT @AndrewDesiderio: NEW: Ron Johnson says he’ll likely release an interim report within next 1-2 months on his cmte’s Biden probe. 

He in…",True
264,"RT @LacyJohnsonMN: Ilhan Omar is upset Bernie Sanders didn’t win Minnesota last night. 

I have some news for her.

She is going to be even…",True
265,RT @OrdinaryProdigy: if you’re not like a fucking billionaire and you didn’t vote for bernie you’re kinda dumb,True
266,RT @olgaNYC1211: Americans want answers from @RonJohnsonWI July 4th Moscow trip. Why shortly after the trip did @RonJohnsonWI want to revie…,True
267,RT @andreinengland: I can’t believe Susan b. Anthony said she would cut her whole ass arm off before she fought for the negro to vote but y…,True
268,RT @JamesPatrickCr1: @cestkevvie Thank you so much for your support. Spread the word to vote early and avoid long wait times. James Patrick…,True
269,RT @brithume: Schumer’s threats against Gorsuch and Kavanaugh not even playing well among lefty legal scholars.,True
270,"RT @GlobalBlackPink: [ENDORSEMENT] BLACKPINK Jennie for ADIDAS

I vote #KillThisLove by @ygofficialblink for #FaveChoreography at the #iHea…",True
271,"RT @Imfrommichigan: @SarahKSilverman @williesband Maybe your problem isn't that progressives won't vote for progressive policies, maybe you…",True
272,"RT @loves_nra: Because @AntonioSabatoJr supports @realDonaldTrump it ended his acting career. 

Hollywood STILL refuses to acknowledge him…",True
273,"@BernieSanders
From now on!
You should encourage your supporters to vote for you, but anything else about the ""esta… https://t.co/tT4dmJnKmZ",False
274,"People have died and @mattgaetz thinks this is a joke. You're such a scumbag human being. 
#MattGaetzIsATool… https://t.co/4MBuIMiuDy",False
275,"RT @traceyecorder: Bernie says that our incarcerated brothers and sisters should have dignity and the right to vote. 

Biden wrote the 94 C…",True
276,"RT @thebradfordfile: Biden: I'm not dead. Vote for me.

Trump: I'm a living legend who is draining the swamp, giving power back to the peop…",True
277,RT @MsJuneDiane: Stop telling your daughters they can be president when you are unwilling to vote for a woman president.,True
278,"RT @marlo_safi: “My friends are dead because of your policies”
“Trump is more anti-war than Joe Biden”",True
279,"RT @mochibtsot7: @btschartdata Stream, Buy and Vote 😄

#BoyWithLuv #BestMusicVideo #iHeartAwards @BTS_twt",True
280,"RT @SRuhle: This man honoring the privilege of having the right to vote.
While our system showing him zero consideration.",True
281,RT @alanaauston: dudeeee did you vote??? stop fucking lying lemme see,True
282,RT @gtconway3d: Let’s not hear from John Bolton and other key witnesses at a constitutionally mandated impeachment trial of the president o…,True
283,"RT @WorldwideCarats: 📢#100AsianHeartthrobs2020 2ND BATTLE ROUND UPDATE

Calling all carats to vote here!!
We only have 15 hrs left!! 

Vote…",True
284,"RT @mattdpearce: I am not a huge Minnesota expert, but I wonder how much of this is the Somali American vote.",True
285,"Hey, suburban white women. What’s your deal? An incredibly qualified, passionate, and smart woman wasn’t good enough to get your vote?",False
286,"RT @traceyecorder: Bernie says that our incarcerated brothers and sisters should have dignity and the right to vote. 

Biden wrote the 94 C…",True
287,"RT @bocxtop: My grandpa is 84 and half blind, probably gonna be the last time he’s able to vote for a president so I was honored to help hi…",True
288,"RT @princess_labia: the interesting thing abt ""vote for a woman not a white man"" is that, in this case, the woman is also white, pretended…",True
289,"I'd just like to remind the ""back to normal"" centrist Dems romanticizing a Pre-Trump era that ""normal"" is what help… https://t.co/sUbzuF6t1F",False
290,"RT @Kinkypinkkittyy: Oh, hello! I should bend over you say? 🍑

I'll wag my tail too if you vote for Bernie! ;) Show me your ""I Voted"" stick…",True
291,RT @itskeyon: 2000 babies really vote for the first time this year. We finna save the planet lol.  https://t.co/43MFK9uJxM,True
292,"RT @fski82: Before you go have sweet dreams about the lovely @TheAnnabelleXXX, vote for her for @XBIZ! It's fast, FREE, &amp; there's no better…",True
293,"RT @DemWrite: BIG ANNOUNCEMENT: 

In 2018, Gina Ortiz Jones *narrowly* lost to Will Hurd in #TX23 (by 0.44 percent!).

She scared Hurd so b…",True
294,"RT @bocxtop: My grandpa is 84 and half blind, probably gonna be the last time he’s able to vote for a president so I was honored to help hi…",True
295,"RT @AndrewDesiderio: NEW: Ron Johnson says he’ll likely release an interim report within next 1-2 months on his cmte’s Biden probe. 

He in…",True
296,@WhoDat5042 @CNN @MaeveReston So many moderates Republicans are going to vote for Biden that it won't matter.,False
297,@mehdirhasan For sure. Warren is such a proven vote getter that she came in third in her own state.,False
298,"RT @AndrewDesiderio: NEW: Ron Johnson says he’ll likely release an interim report within next 1-2 months on his cmte’s Biden probe. 

He in…",True
299,RT @itskeyon: 2000 babies really vote for the first time this year. We finna save the planet lol.  https://t.co/43MFK9uJxM,True
300,RT @tribelaw: These remarks by @SenSchumer were inexcusable. Chief Justice Roberts was right to call him on his comments. I hope the Senato…,True
301,"RT @antimiju: LESSGO 400K!!!

 I vote #KillThisLove by @ygofficialblink for #BestMusicVideo at the #iHeartAwards",True
302,"RT @HillaryClinton: A seven-hour wait to vote is a poll tax. 

We need to restore the Voting Rights Act and stop Republican elected officia…",True
303,RT @brithume: Schumer’s threats against Gorsuch and Kavanaugh not even playing well among lefty legal scholars. https://t.co/K7zVUpjdwd,True
304,"RT @CommonCause: THIS SHOULD NOT HAPPEN IN AMERICA!

We need:
✅Paper ballots (instead of machines that break down)
✅Paper registration roll…",True
305,"RT @RadioFreeTom: Questions like this leave me gobsmacked; the implication is that young people will look at Trump and Biden in November, s…",True
306,RT @PrettyBadLefty: Expressing that you would vote for Bernie but someone was mean to you online reveals that you understand the scope of t…,True
307,"RT @mitchellvii: Did Chuck Schumer just threaten SCOTUS Gorsuch and Kavanaugh with violence if they vote against abortion?

I think he did.…",True
308,"RT @SteveScalise: Not a debate → Leaving a baby who survived an abortion attempt to die is murder. Not abortion.

@RepAnnWagner’s #BornAliv…",True
309,RT @SheaSerrano: this is in a historically black neighborhood — i live in a historically white neighborhood (in san antonio) and it took ma…,True
310,"RT @nikoCSFB: “Bernie Sanders isn’t turning out young voters”

As college students wait in 4 hour lines outside of their university because…",True
311,This is so messed up.,False
312,"RT @robbysoave: If they want to stop Biden, it’s time for the progressive anti-establishment candidates to consolidate their vote. This mea…",True
313,RT @MsJuneDiane: Stop telling your daughters they can be president when you are unwilling to vote for a woman president.,True
314,"RT @StormIsUponUs: AG Barr. Americans are voting for their party's nomination, and will soon vote for a president. You have a strong case p…",True
315,RT @FonfanSuwun: @Interscope @ygofficialblink @VogueKorea @petracollins She is hottest! 🥵  I vote #KillThisLove by @ygofficialblink for #Be…,True
316,"@the_endverse @lyepie313 @mishacollins ...BLATANTLY discarded. Literally zero shame from the government, local and… https://t.co/dieyXp1wHd",False
317,@KalithaWrites We have got to get this mess together. 😟The my guy/girl or bust will get us just that. Another bust.… https://t.co/PUvLRZvaHX,False
318,"Saying ""I didn't vote"" = brave

Voting for Warren = die whore",False
319,.... chucks attack on Justices I’m done I WILL NEVER EVER VOTE DEMOCRAT AGAIN‼️No mayor no governor no alderman NO… https://t.co/DMUaKgshpT,False
